===========================================================================



	R-Code for ERS-7



	Copyright (C) 2004 Sony Corporation

	All Rights Reserved.



===========================================================================


---------------------------------------------------------------------------
MWCID   Action Name                         Start pose 
---------------------------------------------------------------------------
2863    L_PHUMAN.M_APPEAL.S_FAWNSTR         sit
2864    L_POBJ.M_INTEREST.S_SMELL           stand
2865    L_PHUMAN.M_PLAY.S_BEAR              sleepi1
2866    L_PHUMAN.M_PLAY.S_BEAR              siti1
2867    L_PHUMAN.M_FAWN.S_CALL              sleep
2868    L_PHUMAN.M_FAWN.S_CALL              sit
2869    L_PHUMAN.M_FAWN.S_FAWNSTR           sleep
2870    L_PHUMAN.M_FAWN.S_FAWNSTR           sit
2871    L_FDOWN.M_FDSTRGL.S_STRGL           fdr
2872    L_FDOWN.M_FDSTRGL.S_STRGL           fdl
2873    L_FDOWN.M_FDSTRGL.S_STRGL           fdh
2874    L_FDOWN.M_FDSTRGL.S_STRGL           fdt
2875    L_FDOWN.M_FDSTRGL.S_STRGL           fdb
2876    L_FDOWN.M_FDSTRGL.S_HELP            fdr
2877    L_FDOWN.M_FDSTRGL.S_HELP            fdl
2878    L_FDOWN.M_FDSTRGL.S_HELP            fdh
2879    L_FDOWN.M_FDSTRGL.S_HELP            fdt
2880    L_FDOWN.M_FDSTRGL.S_HELP            fdb
2881    L_FDOWN.M_AFTSTAND.S_SHAKE          stand
2883    L_EDSP.M_SURP.S_MOTION              any
2884    L_EDSP.M_DISG.S_MOTION              any
2885    L_EDSP.M_FEAR.S_MOTION              any
2887    L_PHUMAN.M_GREET.S_NORMAL           sit
2888    L_CONTACT.M_FRONT.S_PICKUP          stand
2889    L_CONTACT.M_FRONT.S_PICKUPFAR       stand
2890    L_CONTACT.M_FRIGHT.S_PICKUP         stand
2891    L_CONTACT.M_FLEFT.S_PICKUP          stand
2892    L_CONTACT.M_FRIGHT.S_PICKUPFAR      stand
2893    L_CONTACT.M_FLEFT.S_PICKUPFAR       stand
2894    L_CONTACT.M_FRONT.S_PICKUP          stand
2895    L_CONTACT.M_FRIGHT.S_MRKICK         standf
2896    L_CONTACT.M_FLEFT.S_MRKICK          standf
2898    L_CONTACT.M_FRONT.S_PICKUP          standb
2899    L_CONTACT.M_FRONT.S_PICKUPFAR       standb
2900    L_CONTACT.M_FRONT.S_PICKUPNEAR      standb
2901    L_CONTACT.M_FRIGHT.S_PICKUP         standb
2902    L_CONTACT.M_FLEFT.S_PICKUP          standb
2904    L_POBJ.M_BONE.S_PASS                stand
2907    L_CONTACT.M_FRONT.S_HEADBONE        stand
2908    L_CONTACT.M_FRONT.S_PICKUP2         stand
2909    L_CONTACT.M_FRONT.S_PICKUP3         stand
2910    L_CONTACT.M_FRIGHT.S_KICKBONE       stand
2911    L_CONTACT.M_FLEFT.S_KICKBONE        stand
2912    L_CONTACT.M_FRONT.S_HEADBONE2       stand
2913    L_POBJ.M_INTEREST.S_SMELL           stand
2914    L_POBJ.M_BONE.S_PUTON               sleepm
2915    L_CONTACT.M_FRIGHT.S_HEADBONE3      stand
2916    L_CONTACT.M_FLEFT.S_HEADBONE3       stand
2917    L_CONTACT.M_FRONT.S_PICKUP          sleepm
2918    L_POBJ.M_BONE.S_PUTONV              stand
2919    L_POBJ.M_BONE.S_THROW               stand
2921    L_POBJ.M_BONE.S_TWIRL               sleep
2922    L_POBJ.M_BONE.S_TWIRL               sitb
2923    L_CONTACT.M_RIGHT.S_HOLD            sit
2924    L_CONTACT.M_RIGHT.S_HOLD            sleep
2927    L_CONTACT.M_FRIGHT.S_HOLD           sit
2928    L_CONTACT.M_FRIGHT.S_HOLD           sleep
2931    L_CONTACT.M_FRONT.S_HOLD            sit
2932    L_CONTACT.M_FRONT.S_HOLD            sleep
2935    L_CONTACT.M_FRONT.S_HOLD            sit
2936    L_CONTACT.M_FRONT.S_HOLD            sleep
2939    L_CONTACT.M_FLEFT.S_HOLD            sit
2940    L_CONTACT.M_FLEFT.S_HOLD            sleep
2943    L_CONTACT.M_LEFT.S_HOLD             sit
2944    L_CONTACT.M_LEFT.S_HOLD             sleep
2947    L_CONTACT.M_FRIGHT.S_PICKUPNEAR     stand
2948    L_CONTACT.M_FRONT.S_PICKUPNEAR      stand
2949    L_CONTACT.M_FLEFT.S_PICKUPNEAR      stand
2950    E_NEWSTG.M_BIRTH.S_NORMAL           sleep
2951    L_EDSP.M_FEAR.S_CRY                 sleepb
2952    L_EDSP.M_FEAR.S_CRY                 sleepb
2953    L_FDSP.M_LOOKAR.S_UPLEFT            sleepb
2954    L_FDSP.M_LOOKAR.S_UPRIGHT           sleepb
2955    L_FDSP.M_COMFORT.S_FEELGOOD         sleepb
2956    L_FDSP.M_COMFORT.S_FEELGOOD         sleepb
2957    L_PHYSI.M_SLEEPY.S_SLEEPY           sleepb
2958    L_EDSP.M_SURP.S_CRY                 sleepb
2959    L_EDSP.M_SURP.S_CRY                 sleepb
2960    L_EDSP.M_JOY.S_HAPPY                sleepb
2967    L_REFLEX.M_PBACK.S_NORMAL           sleepb
2968    L_REFLEX.M_PBACK.S_NORMAL           sleepb
2969    L_REFLEX.M_PBACK.S_NORMAL           sleepb
2970    L_REFLEX.M_PBACK.S_NORMAL           sleepb
2971    E_NEWSTG.M_FANFARE.S_NORMAL1        sleep
2972    L_EDSP.M_FEAR.S_CRY                 sleepb
2973    L_EDSP.M_FEAR.S_CRY                 sleepb
2974    L_EDSP.M_JOY.S_HAPPY                sleepb
2976    L_CONTACT.M_FLEFT.S_HOLD            sleepb
2977    L_CONTACT.M_FRIGHT.S_HOLD           sleepb
2978    E_NEWSTG.M_FANFARE.S_NORMAL3        stand
2979    L_PALONE.M_EXEC.S_EXEC              sleep
2980    L_PALONE.M_EXEC.S_EXEC              sleep
2981    L_PHYSI.M_BREATH.S_TIRED            stand
2982    E_NEWSTG.M_FANFARE.S_NORMAL2        sleep
2983    L_CHGPOS.M_STAND.S_STRGL            sleepi1
2984    L_PHYSI.M_BREATH.S_TIRED            sleepb
2985    L_CHGPOS.M_STAND.S_STRGL            stand
2990    L_INTENT.M_REJECT.S_REJECT          stand
2993    L_PALONE.M_IDLE.S_STOP              any
2997    L_FDSP.M_DEPRES.S_STOP              any
2998    L_PHUMAN.M_APPEAL.S_FIND            stand
2999    L_FDSP.M_LOOKAR.S_BRAVE             stand
3000    L_PHYSI.M_EXCRETE.S_WIND            stand
3002    L_PALONE.M_IDLE.S_SAND              stand
3003    L_PHYSI.M_EXCRETE.S_HANG            stand
3005    L_EDSP.M_DISG.S_DISGUST             stand
3006    L_FDSP.M_COMFORT.S_COMFORT          stand
3007    E_REGIST.M_VPR.S_COMPLETE           stand
3009    L_PALONE.M_GROOM.S_SNAP             sleepb
3017    L_PHYSI.M_SLEEPY.S_LEFTRIGHT        sleepg1
3018    L_PHYSI.M_SLEEPY.S_LEFTRIGHT        sleepg3
3019    L_PHYSI.M_WAKEUP.S_SLOW             sleepg1
3020    L_PHYSI.M_WAKEUP.S_SLOW             sleepg3
3021    L_PHYSI.M_WAKEUP.S_QUICK            sleepg1
3022    L_PHYSI.M_WAKEUP.S_QUICK            sleepg3
3024    L_PHYSI.M_WAKEUP.S_STRETCH          sleep
3030    L_PHYSI.M_WAKEUP.S_STRETCH          sleepg1
3037    L_CONTACT.M_RRIGHT.S_MRKICK         stand
3038    L_CONTACT.M_RLEFT.S_MRKICK          stand
3040    L_CONTACT.M_FRONT.S_PICKUP2         stand
3041    L_CONTACT.M_FRIGHT.S_PICKUP2        stand
3042    L_CONTACT.M_FLEFT.S_PICKUP2         stand
3044    L_PHUMAN.M_GREET.S_NORMAL           sleep
3047    L_INTENT.M_REJECT.S_REJECT          sit
3048    L_INTENT.M_REJECT.S_REJECT          sleep
3049    L_INTENT.M_YES.S_YES                stand
3052    L_PHUMAN.M_GREET.S_HI               sleep
3055    L_PHUMAN.M_GREET.S_MAKEBOW          sleep
3056    L_FDSP.M_ABASH.S_ITCH               stand
3057    L_FDSP.M_ABASH.S_ITCH               sit
3058    L_FDSP.M_ABASH.S_ITCH               sleep
3059    L_PHUMAN.M_GREET.S_GOODMORNING      sleep
3060    L_PHUMAN.M_GREET.S_BYE              sleep
3061    L_PHUMAN.M_GREET.S_WELCOMEBACK      stand
3062    L_PHUMAN.M_GREET.S_WELCOMEBACK      sit
3063    L_PHUMAN.M_GREET.S_WELCOMEBACK      sleep
3064    L_PHUMAN.M_GREET.S_BONVOYAGE        stand
3065    L_PHUMAN.M_GREET.S_BONVOYAGE        sit
3066    L_PHUMAN.M_GREET.S_BONVOYAGE        sleep
3067    L_PHUMAN.M_GREET.S_NORMAL           stand
3068    L_PHUMAN.M_GREET.S_NORMAL           sit
3069    L_PHUMAN.M_GREET.S_NORMAL           sleep
3070    L_PHUMAN.M_PLAY.S_SITUP             sitb
3072    L_PHUMAN.M_APPEAL.S_APPEAL          sit
3073    L_FDSP.M_DPLEAS.S_DPLEAS            sit
3074    L_FDSP.M_DPLEAS.S_DPLEAS            stand
3075    L_FDSP.M_DPLEAS.S_DPLEAS            sleep
3076    L_CONTACT.M_FRONT.S_HEAD            stand
3077    L_CONTACT.M_RIGHT.S_MRKICK          standf
3078    L_CONTACT.M_LEFT.S_MRKICK           standf
3081    L_POBJ.M_BONE.S_PUTON               stand
3082    L_POBJ.M_BONE.S_CHECK               sleepm
3083    L_POBJ.M_BONE.S_THROW               sleep
3084    L_POBJ.M_BONE.S_THROW               sleep
3085    L_POBJ.M_BONE.S_HOLD                sleep
3086    L_POBJ.M_BONE.S_PUTON               sleepm
3087    L_POBJ.M_BONE.S_PUTON               sleep
3088    L_CONTACT.M_FRONT.S_PICKUP          sleep
3089    L_POBJ.M_BONE.S_PUTONV              sleepm2
3091    L_CONTACT.M_FRONT.S_FRISKY          sleepm2
3092    L_CONTACT.M_FRONT.S_PICKUP3         sleepm2
3094    L_PALONE.M_EXEC.S_EXEC              sit
3095    L_CONTACT.M_FRONT.S_THROW           sit
3096    L_CONTACT.M_FRONT.S_FRISKY          sleep
3097    L_CONTACT.M_FRONT.S_FRISKY          sleep
3098    L_POBJ.M_BONE.S_TWIRL               sleep
3099    L_POBJ.M_BONE.S_THROW               stand
3101    L_PALONE.M_DANCE.S_DANCE1           sleep
3102    L_PALONE.M_DANCE.S_DANCE1           station
3121    L_PHUMAN.M_GREET.S_MAKEBOW          stand
3122    L_PHUMAN.M_GREET.S_MAKEBOW          sit
3123    L_CONTACT.M_RRIGHT.S_MRKICK         stand
3124    L_CONTACT.M_RLEFT.S_MRKICK          stand
3125    L_EDSP.M_JOY.S_HAPPY                sleep
3129    L_POBJ.M_BONE.S_THROW               sit
3134    L_POBJ.M_BONE.S_DANCE1              stand
3136    L_POBJ.M_BONE.S_DANCE1              stand
3138    L_POBJ.M_BONE.S_FEELGOOD            stand
3139    L_POBJ.M_BONE.S_DEPRES              stand
3140    L_POBJ.M_BONE.S_BRAVE               stand
3141    E_CLINIC.M_CHECK.S_MRKICK           standf
3142    E_CLINIC.M_CHECK.S_MRKICK           standf
3143    E_CLINIC.M_CHECK.S_MRKICK           stand
3144    E_CLINIC.M_CHECK.S_MRKICK           stand
3186    L_CONTACT.M_FRIGHT.S_PICKUPFAR      standb
3187    L_CONTACT.M_FRIGHT.S_PICKUPNEAR     standb
3188    L_CONTACT.M_FLEFT.S_PICKUPFAR       standb
3189    L_CONTACT.M_FLEFT.S_PICKUPNEAR      standb
3190    L_POBJ.M_BONE.S_THROW               sitb
3191    L_POBJ.M_BONE.S_THROW               stand
3192    L_FDSP.M_COMFORT.S_BARK             stand
3193    L_FDSP.M_COMFORT.S_BARK             stand
3194    L_FDSP.M_COMFORT.S_BARK             stand
3195    L_FDSP.M_COMFORT.S_BARK             stand
3196    L_FDSP.M_COMFORT.S_BARK             stand
3197    L_FDSP.M_COMFORT.S_BARK             stand
3198    L_FDSP.M_COMFORT.S_BARK             stand
3201    L_INTENT.M_NOD.S_NOD                stand
3205    L_POBJ.M_BONE.S_STOP                sit
3206    L_POBJ.M_BONE.S_RELEASE             sit
3207    E_MOVEPOS.M_STANDARD.S_TENHUT       stand
3208    E_MOVEPOS.M_STANDARD.S_TENHUT       sit
